Data download from AQ England website
Status: P - Provisional data, P* - Ratified by Data Provider, R - Ratified Data,V - Validated,A - As supplied
 Data,,York Bootham,,,,,,York Heworth Green,,,,,,York Nunnery Lane,,,,,,York Gillygate,,,,,,,,York Holgate,,,,,,,,,,,,York Lawrence Street,,,,,,
End Date,End Time,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,PM25,Status/units,PM10,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NV10,Status/units,V10,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,
08/09/2015,09:00:00,2.80643,P ugm-3,16.73438,P ugm-3,21.03750,P ugm-3,72.34340,P ugm-3,43.98750,P ugm-3,154.91250,P ugm-3,58.62310,P ugm-3,49.72500,P ugm-3,139.61250,P ugm-3,43.65550,P ugm-3,28.68750,P ugm-3,95.62500,P ugm-3,8.0,P ugm-3 (TEOM),47.0,P ugm-3 (TEOM FDMS),86.06370,P ugm-3,51.63750,P ugm-3,183.60000,P ugm-3,46.0,P ugm-3 (TEOM FDMS),1.0,P ugm-3 (TEOM FDMS),102.27860,P ugm-3,68.85000,P ugm-3,225.67500,P ugm-3,
08/09/2015,10:00:00,3.43008,P ugm-3,19.12500,P ugm-3,24.38438,P ugm-3,44.90280,P ugm-3,43.98750,P ugm-3,112.83750,P ugm-3,36.17170,P ugm-3,42.07500,P ugm-3,97.53750,P ugm-3,56.12850,P ugm-3,36.33750,P ugm-3,122.40000,P ugm-3,7.0,P ugm-3 (TEOM),24.0,P ugm-3 (TEOM FDMS),82.32180,P ugm-3,49.72500,P ugm-3,175.95000,P ugm-3,21.0,P ugm-3 (TEOM FDMS),3.0,P ugm-3 (TEOM FDMS),167.13820,P ugm-3,95.62500,P ugm-3,351.90000,P ugm-3,
08/09/2015,11:00:00,2.80643,P ugm-3,15.30000,P ugm-3,19.60313,P ugm-3,53.63390,P ugm-3,43.98750,P ugm-3,126.22500,P ugm-3,36.17170,P ugm-3,42.07500,P ugm-3,97.53750,P ugm-3,9.97840,P ugm-3,19.12500,P ugm-3,34.42500,P ugm-3,6.0,P ugm-3 (TEOM),351.0,P ugm-3 (TEOM FDMS),92.30020,P ugm-3,55.46250,P ugm-3,196.98750,P ugm-3,349.0,P ugm-3 (TEOM FDMS),2.0,P ugm-3 (TEOM FDMS),96.04210,P ugm-3,70.76250,P ugm-3,218.02500,P ugm-3,
08/09/2015,12:00:00,2.80643,P ugm-3,13.38750,P ugm-3,17.69063,P ugm-3,43.65550,P ugm-3,34.42500,P ugm-3,101.36250,P ugm-3,33.67710,P ugm-3,38.25000,P ugm-3,89.88750,P ugm-3,37.41900,P ugm-3,30.60000,P ugm-3,87.97500,P ugm-3,6.0,P ugm-3 (TEOM),37.0,P ugm-3 (TEOM FDMS),38.66630,P ugm-3,43.98750,P ugm-3,103.27500,P ugm-3,37.0,P ugm-3 (TEOM FDMS),0.0,P ugm-3 (TEOM FDMS),69.84880,P ugm-3,59.28750,P ugm-3,166.38750,P ugm-3,
08/09/2015,13:00:00,3.11825,P ugm-3,10.51875,P ugm-3,15.30000,P ugm-3,47.39740,P ugm-3,40.16250,P ugm-3,112.83750,P ugm-3,36.17170,P ugm-3,42.07500,P ugm-3,97.53750,P ugm-3,27.44060,P ugm-3,26.77500,P ugm-3,68.85000,P ugm-3,5.0,P ugm-3 (TEOM),29.0,P ugm-3 (TEOM FDMS),52.38660,P ugm-3,49.72500,P ugm-3,130.05000,P ugm-3,28.0,P ugm-3 (TEOM FDMS),1.0,P ugm-3 (TEOM FDMS),88.55830,P ugm-3,66.93750,P ugm-3,202.72500,P ugm-3,
08/09/2015,14:00:00,1.24730,P ugm-3,8.60625,P ugm-3,10.51875,P ugm-3,33.67710,P ugm-3,34.42500,P ugm-3,86.06250,P ugm-3,44.90280,P ugm-3,45.90000,P ugm-3,114.75000,P ugm-3,48.64470,P ugm-3,38.25000,P ugm-3,112.83750,P ugm-3,5.0,P ugm-3 (TEOM),20.0,P ugm-3 (TEOM FDMS),74.83800,P ugm-3,51.63750,P ugm-3,166.38750,P ugm-3,19.0,P ugm-3 (TEOM FDMS),1.0,P ugm-3 (TEOM FDMS),81.07450,P ugm-3,66.93750,P ugm-3,191.25000,P ugm-3,
08/09/2015,15:00:00,0.93548,P ugm-3,8.60625,P ugm-3,10.04063,P ugm-3,44.90280,P ugm-3,42.07500,P ugm-3,110.92500,P ugm-3,42.40820,P ugm-3,38.25000,P ugm-3,103.27500,P ugm-3,34.92440,P ugm-3,32.51250,P ugm-3,86.06250,P ugm-3,6.0,P ugm-3 (TEOM),140.0,P ugm-3 (TEOM FDMS),69.84880,P ugm-3,49.72500,P ugm-3,156.82500,P ugm-3,139.0,P ugm-3 (TEOM FDMS),1.0,P ugm-3 (TEOM FDMS),79.82720,P ugm-3,70.76250,P ugm-3,193.16250,P ugm-3,
08/09/2015,16:00:00,1.55913,P ugm-3,10.99688,P ugm-3,13.38750,P ugm-3,42.40820,P ugm-3,38.25000,P ugm-3,103.27500,P ugm-3,29.93520,P ugm-3,38.25000,P ugm-3,84.15000,P ugm-3,34.92440,P ugm-3,32.51250,P ugm-3,86.06250,P ugm-3,6.0,P ugm-3 (TEOM),11.0,P ugm-3 (TEOM FDMS),76.08530,P ugm-3,53.55000,P ugm-3,170.21250,P ugm-3,11.0,P ugm-3 (TEOM FDMS),0.0,P ugm-3 (TEOM FDMS),63.61230,P ugm-3,61.20000,P ugm-3,158.73750,P ugm-3,
08/09/2015,17:00:00,0.93548,P ugm-3,8.60625,P ugm-3,10.04063,P ugm-3,46.15010,P ugm-3,43.98750,P ugm-3,114.75000,P ugm-3,32.42980,P ugm-3,47.81250,P ugm-3,97.53750,P ugm-3,33.67710,P ugm-3,36.33750,P ugm-3,87.97500,P ugm-3,6.0,P ugm-3 (TEOM),10.0,P ugm-3 (TEOM FDMS),58.62310,P ugm-3,45.90000,P ugm-3,135.78750,P ugm-3,9.0,P ugm-3 (TEOM FDMS),1.0,P ugm-3 (TEOM FDMS),53.63390,P ugm-3,59.28750,P ugm-3,141.52500,P ugm-3,
08/09/2015,18:00:00,1.24730,P ugm-3,10.51875,P ugm-3,12.43125,P ugm-3,38.66630,P ugm-3,43.98750,P ugm-3,103.27500,P ugm-3,27.44060,P ugm-3,43.98750,P ugm-3,86.06250,P ugm-3,33.67710,P ugm-3,42.07500,P ugm-3,93.71250,P ugm-3,7.0,P ugm-3 (TEOM),,,62.36500,P ugm-3,51.63750,P ugm-3,147.26250,P ugm-3,,,,,51.13930,P ugm-3,43.98750,P ugm-3,122.40000,P ugm-3,
08/09/2015,19:00:00,0.31183,P ugm-3,12.43125,P ugm-3,12.90938,P ugm-3,27.44060,P ugm-3,38.25000,P ugm-3,80.32500,P ugm-3,38.66630,P ugm-3,51.63750,P ugm-3,110.92500,P ugm-3,27.44060,P ugm-3,36.33750,P ugm-3,78.41250,P ugm-3,8.0,P ugm-3 (TEOM),,,44.90280,P ugm-3,49.72500,P ugm-3,118.57500,P ugm-3,,,,,47.39740,P ugm-3,55.46250,P ugm-3,128.13750,P ugm-3,
08/09/2015,20:00:00,0.00000,P ugm-3,10.99688,P ugm-3,10.99688,P ugm-3,9.97840,P ugm-3,22.95000,P ugm-3,38.25000,P ugm-3,14.96760,P ugm-3,36.33750,P ugm-3,59.28750,P ugm-3,9.97840,P ugm-3,26.77500,P ugm-3,42.07500,P ugm-3,8.0,P ugm-3 (TEOM),10.0,P ugm-3 (TEOM FDMS),53.63390,P ugm-3,51.63750,P ugm-3,133.87500,P ugm-3,11.0,P ugm-3 (TEOM FDMS),-1.0,P ugm-3 (TEOM FDMS),17.46220,P ugm-3,40.16250,P ugm-3,66.93750,P ugm-3,
08/09/2015,21:00:00,0.00000,P ugm-3,8.60625,P ugm-3,8.60625,P ugm-3,8.73110,P ugm-3,21.03750,P ugm-3,34.42500,P ugm-3,11.22570,P ugm-3,24.86250,P ugm-3,42.07500,P ugm-3,12.47300,P ugm-3,24.86250,P ugm-3,43.98750,P ugm-3,7.0,P ugm-3 (TEOM),9.0,P ugm-3 (TEOM FDMS),31.18250,P ugm-3,38.25000,P ugm-3,86.06250,P ugm-3,11.0,P ugm-3 (TEOM FDMS),-2.0,P ugm-3 (TEOM FDMS),24.94600,P ugm-3,36.33750,P ugm-3,74.58750,P ugm-3,
08/09/2015,22:00:00,0.00000,P ugm-3,7.17188,P ugm-3,7.17188,P ugm-3,7.48380,P ugm-3,21.03750,P ugm-3,32.51250,P ugm-3,9.97840,P ugm-3,19.12500,P ugm-3,34.42500,P ugm-3,6.23650,P ugm-3,21.03750,P ugm-3,30.60000,P ugm-3,7.0,P ugm-3 (TEOM),7.0,P ugm-3 (TEOM FDMS),27.44060,P ugm-3,32.51250,P ugm-3,74.58750,P ugm-3,9.0,P ugm-3 (TEOM FDMS),-2.0,P ugm-3 (TEOM FDMS),12.47300,P ugm-3,21.03750,P ugm-3,40.16250,P ugm-3,
08/09/2015,23:00:00,0.00000,P ugm-3,5.25938,P ugm-3,5.25938,P ugm-3,2.49460,P ugm-3,9.56250,P ugm-3,13.38750,P ugm-3,2.49460,P ugm-3,13.38750,P ugm-3,17.21250,P ugm-3,6.23650,P ugm-3,17.21250,P ugm-3,26.77500,P ugm-3,6.0,P ugm-3 (TEOM),8.0,P ugm-3 (TEOM FDMS),28.68790,P ugm-3,34.42500,P ugm-3,78.41250,P ugm-3,8.0,P ugm-3 (TEOM FDMS),0.0,P ugm-3 (TEOM FDMS),13.72030,P ugm-3,15.30000,P ugm-3,36.33750,P ugm-3,
08/09/2015,24:00:00,-0.31183,P ugm-3,4.78125,P ugm-3,4.30313,P ugm-3,1.24730,P ugm-3,5.73750,P ugm-3,7.65000,P ugm-3,2.49460,P ugm-3,9.56250,P ugm-3,13.38750,P ugm-3,1.24730,P ugm-3,9.56250,P ugm-3,11.47500,P ugm-3,7.0,P ugm-3 (TEOM),6.0,P ugm-3 (TEOM FDMS),21.20410,P ugm-3,30.60000,P ugm-3,63.11250,P ugm-3,7.0,P ugm-3 (TEOM FDMS),-1.0,P ugm-3 (TEOM FDMS),14.96760,P ugm-3,19.12500,P ugm-3,42.07500,P ugm-3,
09/09/2015,01:00:00,0.00000,P ugm-3,3.82500,P ugm-3,3.82500,P ugm-3,1.24730,P ugm-3,65.02500,P ugm-3,66.93750,P ugm-3,2.49460,P ugm-3,11.47500,P ugm-3,15.30000,P ugm-3,6.23650,P ugm-3,19.12500,P ugm-3,28.68750,P ugm-3,6.0,P ugm-3 (TEOM),0.0,P ugm-3 (TEOM FDMS),13.72030,P ugm-3,17.21250,P ugm-3,38.25000,P ugm-3,3.0,P ugm-3 (TEOM FDMS),-3.0,P ugm-3 (TEOM FDMS),8.73110,P ugm-3,28.68750,P ugm-3,42.07500,P ugm-3,
09/09/2015,02:00:00,0.00000,P ugm-3,3.82500,P ugm-3,3.82500,P ugm-3,0.00000,P ugm-3,65.02500,P ugm-3,65.02500,P ugm-3,1.24730,P ugm-3,11.47500,P ugm-3,13.38750,P ugm-3,4.98920,P ugm-3,21.03750,P ugm-3,28.68750,P ugm-3,2.0,P ugm-3 (TEOM),1.0,P ugm-3 (TEOM FDMS),8.73110,P ugm-3,11.47500,P ugm-3,24.86250,P ugm-3,3.0,P ugm-3 (TEOM FDMS),-2.0,P ugm-3 (TEOM FDMS),1.24730,P ugm-3,24.86250,P ugm-3,26.77500,P ugm-3,
09/09/2015,03:00:00,-0.31183,P ugm-3,2.86875,P ugm-3,2.39063,P ugm-3,0.00000,P ugm-3,65.02500,P ugm-3,65.02500,P ugm-3,2.49460,P ugm-3,11.47500,P ugm-3,15.30000,P ugm-3,4.98920,P ugm-3,19.12500,P ugm-3,26.77500,P ugm-3,3.0,P ugm-3 (TEOM),-2.0,P ugm-3 (TEOM FDMS),2.49460,P ugm-3,3.82500,P ugm-3,7.65000,P ugm-3,0.0,P ugm-3 (TEOM FDMS),-2.0,P ugm-3 (TEOM FDMS),2.49460,P ugm-3,24.86250,P ugm-3,28.68750,P ugm-3,
09/09/2015,04:00:00,0.00000,P ugm-3,2.39063,P ugm-3,2.39063,P ugm-3,0.00000,P ugm-3,65.02500,P ugm-3,65.02500,P ugm-3,0.00000,P ugm-3,15.30000,P ugm-3,15.30000,P ugm-3,6.23650,P ugm-3,22.95000,P ugm-3,32.51250,P ugm-3,4.0,P ugm-3 (TEOM),3.0,P ugm-3 (TEOM FDMS),4.98920,P ugm-3,5.73750,P ugm-3,13.38750,P ugm-3,2.0,P ugm-3 (TEOM FDMS),1.0,P ugm-3 (TEOM FDMS),8.73110,P ugm-3,28.68750,P ugm-3,42.07500,P ugm-3,
09/09/2015,05:00:00,-0.31183,P ugm-3,2.86875,P ugm-3,2.39063,P ugm-3,7.48380,P ugm-3,74.58750,P ugm-3,86.06250,P ugm-3,11.22570,P ugm-3,28.68750,P ugm-3,45.90000,P ugm-3,6.23650,P ugm-3,34.42500,P ugm-3,43.98750,P ugm-3,4.0,P ugm-3 (TEOM),3.0,P ugm-3 (TEOM FDMS),2.49460,P ugm-3,7.65000,P ugm-3,11.47500,P ugm-3,2.0,P ugm-3 (TEOM FDMS),1.0,P ugm-3 (TEOM FDMS),27.44060,P ugm-3,36.33750,P ugm-3,78.41250,P ugm-3,
09/09/2015,06:00:00,0.00000,P ugm-3,8.12813,P ugm-3,8.12813,P ugm-3,11.22570,P ugm-3,84.15000,P ugm-3,101.36250,P ugm-3,19.95680,P ugm-3,43.98750,P ugm-3,74.58750,P ugm-3,22.45140,P ugm-3,47.81250,P ugm-3,82.23750,P ugm-3,7.0,P ugm-3 (TEOM),1.0,P ugm-3 (TEOM FDMS),41.16090,P ugm-3,42.07500,P ugm-3,105.18750,P ugm-3,3.0,P ugm-3 (TEOM FDMS),-2.0,P ugm-3 (TEOM FDMS),109.76240,P ugm-3,70.76250,P ugm-3,239.06250,P ugm-3,
09/09/2015,07:00:00,0.62365,P ugm-3,13.86563,P ugm-3,14.82188,P ugm-3,67.35420,P ugm-3,107.10000,P ugm-3,210.37500,P ugm-3,38.66630,P ugm-3,57.37500,P ugm-3,116.66250,P ugm-3,33.67710,P ugm-3,59.28750,P ugm-3,110.92500,P ugm-3,9.0,P ugm-3 (TEOM),4.0,P ugm-3 (TEOM FDMS),18.70950,P ugm-3,38.25000,P ugm-3,66.93750,P ugm-3,6.0,P ugm-3 (TEOM FDMS),-2.0,P ugm-3 (TEOM FDMS),122.23540,P ugm-3,84.15000,P ugm-3,271.57500,P ugm-3,
09/09/2015,08:00:00,0.93548,P ugm-3,17.21250,P ugm-3,18.64688,P ugm-3,82.32180,P ugm-3,126.22500,P ugm-3,252.45000,P ugm-3,56.12850,P ugm-3,70.76250,P ugm-3,156.82500,P ugm-3,37.41900,P ugm-3,61.20000,P ugm-3,118.57500,P ugm-3,6.0,P ugm-3 (TEOM),12.0,P ugm-3 (TEOM FDMS),53.63390,P ugm-3,51.63750,P ugm-3,133.87500,P ugm-3,14.0,P ugm-3 (TEOM FDMS),-2.0,P ugm-3 (TEOM FDMS),78.57990,P ugm-3,84.15000,P ugm-3,204.63750,P ugm-3,
09/09/2015,09:00:00,1.55913,P ugm-3,19.12500,P ugm-3,21.51563,P ugm-3,58.62310,P ugm-3,114.75000,P ugm-3,204.63750,P ugm-3,66.10690,P ugm-3,66.93750,P ugm-3,168.30000,P ugm-3,69.84880,P ugm-3,66.93750,P ugm-3,174.03750,P ugm-3,9.0,P ugm-3 (TEOM),33.0,P ugm-3 (TEOM FDMS),81.07450,P ugm-3,66.93750,P ugm-3,191.25000,P ugm-3,33.0,P ugm-3 (TEOM FDMS),0.0,P ugm-3 (TEOM FDMS),61.11770,P ugm-3,63.11250,P ugm-3,156.82500,P ugm-3,
09/09/2015,10:00:00,5.61285,P ugm-3,14.82188,P ugm-3,23.42813,P ugm-3,32.42980,P ugm-3,93.71250,P ugm-3,143.43750,P ugm-3,42.40820,P ugm-3,47.81250,P ugm-3,112.83750,P ugm-3,57.37580,P ugm-3,61.20000,P ugm-3,149.17500,P ugm-3,8.0,P ugm-3 (TEOM),,,107.26780,P ugm-3,66.93750,P ugm-3,231.41250,P ugm-3,,,,,128.47190,P ugm-3,63.11250,P ugm-3,260.10000,P ugm-3,
09/09/2015,11:00:00,0.93548,P ugm-3,7.65000,P ugm-3,9.08438,P ugm-3,46.15010,P ugm-3,105.18750,P ugm-3,175.95000,P ugm-3,41.16090,P ugm-3,49.72500,P ugm-3,112.83750,P ugm-3,43.65550,P ugm-3,55.46250,P ugm-3,122.40000,P ugm-3,8.0,P ugm-3 (TEOM),,,71.09610,P ugm-3,47.81250,P ugm-3,156.82500,P ugm-3,,,,,107.26780,P ugm-3,59.28750,P ugm-3,223.76250,P ugm-3,
09/09/2015,12:00:00,1.24730,P ugm-3,7.17188,P ugm-3,9.08438,P ugm-3,26.19330,P ugm-3,89.88750,P ugm-3,130.05000,P ugm-3,122.23540,P ugm-3,38.25000,P ugm-3,225.67500,P ugm-3,26.19330,P ugm-3,49.72500,P ugm-3,89.88750,P ugm-3,9.0,P ugm-3 (TEOM),19.0,P ugm-3 (TEOM FDMS),67.35420,P ugm-3,45.90000,P ugm-3,149.17500,P ugm-3,19.0,P ugm-3 (TEOM FDMS),0.0,P ugm-3 (TEOM FDMS),53.63390,P ugm-3,68.85000,P ugm-3,151.08750,P ugm-3,
09/09/2015,13:00:00,2.49460,P ugm-3,13.86563,P ugm-3,17.69063,P ugm-3,24.94600,P ugm-3,91.80000,P ugm-3,130.05000,P ugm-3,33.67710,P ugm-3,53.55000,P ugm-3,105.18750,P ugm-3,34.92440,P ugm-3,51.63750,P ugm-3,105.18750,P ugm-3,8.0,P ugm-3 (TEOM),19.0,P ugm-3 (TEOM FDMS),51.13930,P ugm-3,42.07500,P ugm-3,120.48750,P ugm-3,19.0,P ugm-3 (TEOM FDMS),0.0,P ugm-3 (TEOM FDMS),42.40820,P ugm-3,63.11250,P ugm-3,128.13750,P ugm-3,
09/09/2015,14:00:00,2.80643,P ugm-3,10.99688,P ugm-3,15.30000,P ugm-3,17.46220,P ugm-3,86.06250,P ugm-3,112.83750,P ugm-3,37.41900,P ugm-3,53.55000,P ugm-3,110.92500,P ugm-3,135.95570,P ugm-3,38.25000,P ugm-3,246.71250,P ugm-3,7.0,P ugm-3 (TEOM),40.0,P ugm-3 (TEOM FDMS),149.67600,P ugm-3,-28.68750,S ugm-3,200.81250,P ugm-3,40.0,P ugm-3 (TEOM FDMS),0.0,P ugm-3 (TEOM FDMS),29.93520,P ugm-3,59.28750,P ugm-3,105.18750,P ugm-3,
09/09/2015,15:00:00,19.64498,P ugm-3,12.90938,P ugm-3,43.03125,P ugm-3,142.19220,P ugm-3,78.41250,P ugm-3,296.43750,P ugm-3,36.17170,P ugm-3,49.72500,P ugm-3,105.18750,P ugm-3,33.67710,P ugm-3,53.55000,P ugm-3,105.18750,P ugm-3,8.0,P ugm-3 (TEOM),20.0,P ugm-3 (TEOM FDMS),42.40820,P ugm-3,34.42500,P ugm-3,99.45000,P ugm-3,21.0,P ugm-3 (TEOM FDMS),-1.0,P ugm-3 (TEOM FDMS),28.68790,P ugm-3,57.37500,P ugm-3,101.36250,P ugm-3,
09/09/2015,16:00:00,20.26863,P ugm-3,12.43125,P ugm-3,43.50938,P ugm-3,24.94600,P ugm-3,93.71250,P ugm-3,131.96250,P ugm-3,33.67710,P ugm-3,57.37500,P ugm-3,109.01250,P ugm-3,28.68790,P ugm-3,53.55000,P ugm-3,97.53750,P ugm-3,9.0,P ugm-3 (TEOM),32.0,P ugm-3 (TEOM FDMS),46.15010,P ugm-3,40.16250,P ugm-3,110.92500,P ugm-3,32.0,P ugm-3 (TEOM FDMS),0.0,P ugm-3 (TEOM FDMS),28.68790,P ugm-3,57.37500,P ugm-3,101.36250,P ugm-3,
09/09/2015,17:00:00,1.55913,P ugm-3,10.51875,P ugm-3,12.90938,P ugm-3,19.95680,P ugm-3,93.71250,P ugm-3,124.31250,P ugm-3,34.92440,P ugm-3,55.46250,P ugm-3,109.01250,P ugm-3,43.65550,P ugm-3,55.46250,P ugm-3,122.40000,P ugm-3,10.0,P ugm-3 (TEOM),49.0,P ugm-3 (TEOM FDMS),62.36500,P ugm-3,43.98750,P ugm-3,139.61250,P ugm-3,50.0,P ugm-3 (TEOM FDMS),-1.0,P ugm-3 (TEOM FDMS),24.94600,P ugm-3,55.46250,P ugm-3,93.71250,P ugm-3,
09/09/2015,18:00:00,0.62365,P ugm-3,10.04063,P ugm-3,10.99688,P ugm-3,13.72030,P ugm-3,86.06250,P ugm-3,107.10000,P ugm-3,28.68790,P ugm-3,51.63750,P ugm-3,95.62500,P ugm-3,34.92440,P ugm-3,53.55000,P ugm-3,107.10000,P ugm-3,11.0,P ugm-3 (TEOM),17.0,P ugm-3 (TEOM FDMS),36.17170,P ugm-3,36.33750,P ugm-3,91.80000,P ugm-3,18.0,P ugm-3 (TEOM FDMS),-1.0,P ugm-3 (TEOM FDMS),16.21490,P ugm-3,49.72500,P ugm-3,74.58750,P ugm-3,
09/09/2015,19:00:00,0.00000,P ugm-3,9.56250,P ugm-3,9.56250,P ugm-3,18.70950,P ugm-3,91.80000,P ugm-3,120.48750,P ugm-3,21.20410,P ugm-3,61.20000,P ugm-3,93.71250,P ugm-3,17.46220,P ugm-3,51.63750,P ugm-3,78.41250,P ugm-3,10.0,P ugm-3 (TEOM),20.0,P ugm-3 (TEOM FDMS),34.92440,P ugm-3,36.33750,P ugm-3,89.88750,P ugm-3,22.0,P ugm-3 (TEOM FDMS),-2.0,P ugm-3 (TEOM FDMS),27.44060,P ugm-3,61.20000,P ugm-3,103.27500,P ugm-3,
09/09/2015,20:00:00,0.00000,P ugm-3,13.86563,P ugm-3,13.86563,P ugm-3,26.19330,P ugm-3,107.10000,P ugm-3,147.26250,P ugm-3,13.72030,P ugm-3,49.72500,P ugm-3,70.76250,P ugm-3,12.47300,P ugm-3,53.55000,P ugm-3,72.67500,P ugm-3,8.0,P ugm-3 (TEOM),19.0,P ugm-3 (TEOM FDMS),64.85960,P ugm-3,49.72500,P ugm-3,149.17500,P ugm-3,20.0,P ugm-3 (TEOM FDMS),-1.0,P ugm-3 (TEOM FDMS),44.90280,P ugm-3,63.11250,P ugm-3,131.96250,P ugm-3,
09/09/2015,21:00:00,0.31183,P ugm-3,16.25625,P ugm-3,16.73438,P ugm-3,16.21490,P ugm-3,95.62500,P ugm-3,120.48750,P ugm-3,13.72030,P ugm-3,40.16250,P ugm-3,61.20000,P ugm-3,16.21490,P ugm-3,42.07500,P ugm-3,66.93750,P ugm-3,9.0,P ugm-3 (TEOM),20.0,P ugm-3 (TEOM FDMS),37.41900,P ugm-3,47.81250,P ugm-3,105.18750,P ugm-3,21.0,P ugm-3 (TEOM FDMS),-1.0,P ugm-3 (TEOM FDMS),23.69870,P ugm-3,47.81250,P ugm-3,84.15000,P ugm-3,
09/09/2015,22:00:00,0.00000,P ugm-3,11.95313,P ugm-3,11.95313,P ugm-3,7.48380,P ugm-3,84.15000,P ugm-3,95.62500,P ugm-3,11.22570,P ugm-3,40.16250,P ugm-3,57.37500,P ugm-3,13.72030,P ugm-3,40.16250,P ugm-3,61.20000,P ugm-3,9.0,P ugm-3 (TEOM),22.0,P ugm-3 (TEOM FDMS),32.42980,P ugm-3,36.33750,P ugm-3,86.06250,P ugm-3,22.0,P ugm-3 (TEOM FDMS),0.0,P ugm-3 (TEOM FDMS),22.45140,P ugm-3,51.63750,P ugm-3,86.06250,P ugm-3,
09/09/2015,23:00:00,0.00000,P ugm-3,11.47500,P ugm-3,11.47500,P ugm-3,3.74190,P ugm-3,80.32500,P ugm-3,86.06250,P ugm-3,9.97840,P ugm-3,38.25000,P ugm-3,53.55000,P ugm-3,13.72030,P ugm-3,38.25000,P ugm-3,59.28750,P ugm-3,7.0,P ugm-3 (TEOM),17.0,P ugm-3 (TEOM FDMS),33.67710,P ugm-3,32.51250,P ugm-3,84.15000,P ugm-3,18.0,P ugm-3 (TEOM FDMS),-1.0,P ugm-3 (TEOM FDMS),12.47300,P ugm-3,45.90000,P ugm-3,65.02500,P ugm-3,
09/09/2015,24:00:00,-0.62365,P ugm-3,11.47500,P ugm-3,10.51875,P ugm-3,3.74190,P ugm-3,78.41250,P ugm-3,84.15000,P ugm-3,3.74190,P ugm-3,30.60000,P ugm-3,36.33750,P ugm-3,7.48380,P ugm-3,36.33750,P ugm-3,47.81250,P ugm-3,10.0,P ugm-3 (TEOM),14.0,P ugm-3 (TEOM FDMS),31.18250,P ugm-3,30.60000,P ugm-3,78.41250,P ugm-3,15.0,P ugm-3 (TEOM FDMS),-1.0,P ugm-3 (TEOM FDMS),13.72030,P ugm-3,43.98750,P ugm-3,65.02500,P ugm-3,
10/09/2015,01:00:00,0.00000,P ugm-3,8.12813,P ugm-3,8.12813,P ugm-3,7.48380,P ugm-3,13.38750,P ugm-3,24.86250,P ugm-3,3.74190,P ugm-3,13.38750,P ugm-3,19.12500,P ugm-3,3.74190,P ugm-3,11.47500,P ugm-3,17.21250,P ugm-3,5.0,P ugm-3 (TEOM),12.0,P ugm-3 (TEOM FDMS),7.48380,P ugm-3,24.86250,P ugm-3,36.33750,P ugm-3,13.0,P ugm-3 (TEOM FDMS),-1.0,P ugm-3 (TEOM FDMS),12.47300,P ugm-3,13.38750,P ugm-3,32.51250,P ugm-3,
10/09/2015,02:00:00,0.00000,P ugm-3,5.25938,P ugm-3,5.25938,P ugm-3,12.47300,P ugm-3,26.77500,P ugm-3,45.90000,P ugm-3,2.49460,P ugm-3,15.30000,P ugm-3,19.12500,P ugm-3,2.49460,P ugm-3,13.38750,P ugm-3,17.21250,P ugm-3,2.0,P ugm-3 (TEOM),13.0,P ugm-3 (TEOM FDMS),4.98920,P ugm-3,17.21250,P ugm-3,24.86250,P ugm-3,11.0,P ugm-3 (TEOM FDMS),2.0,P ugm-3 (TEOM FDMS),11.22570,P ugm-3,15.30000,P ugm-3,32.51250,P ugm-3,
10/09/2015,03:00:00,0.00000,P ugm-3,5.73750,P ugm-3,5.73750,P ugm-3,3.74190,P ugm-3,13.38750,P ugm-3,19.12500,P ugm-3,2.49460,P ugm-3,11.47500,P ugm-3,15.30000,P ugm-3,2.49460,P ugm-3,13.38750,P ugm-3,17.21250,P ugm-3,4.0,P ugm-3 (TEOM),10.0,P ugm-3 (TEOM FDMS),2.49460,P ugm-3,15.30000,P ugm-3,19.12500,P ugm-3,8.0,P ugm-3 (TEOM FDMS),2.0,P ugm-3 (TEOM FDMS),11.22570,P ugm-3,15.30000,P ugm-3,32.51250,P ugm-3,
10/09/2015,04:00:00,-0.31183,P ugm-3,9.08438,P ugm-3,8.60625,P ugm-3,1.24730,P ugm-3,11.47500,P ugm-3,13.38750,P ugm-3,4.98920,P ugm-3,15.30000,P ugm-3,22.95000,P ugm-3,4.98920,P ugm-3,11.47500,P ugm-3,19.12500,P ugm-3,6.0,P ugm-3 (TEOM),9.0,P ugm-3 (TEOM FDMS),7.48380,P ugm-3,21.03750,P ugm-3,32.51250,P ugm-3,8.0,P ugm-3 (TEOM FDMS),1.0,P ugm-3 (TEOM FDMS),13.72030,P ugm-3,13.38750,P ugm-3,34.42500,P ugm-3,
